,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
185,18814,Q213053,P272,Q126399,P159,Q39561,Superman,Warner Bros.,Burbank,"['Superman: The Movie', ""Based on  tv's first superman: the immortal, legendary george reeves e nyclopedia + me.org/Superman + = supre""]","['WB', 'Warner Bros. Studios', 'Warner Bros. Pictures', 'Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers']","['Burbank, California', 'Burbank, CA']",film,production company,film production company,headquarters location,city,0.0,47117.0,6344.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced Superman is,True,True,False,False,False
171,18837,Q465478,P272,Q159846,P740,Q65,Star Trek II: The Wrath of Khan,Paramount Pictures,Los Angeles,"['The Wrath of Khan', 'Star Trek 2', 'Star Trek 2: The Wrath of Khan', 'Star Trek Ⅱ', 'Wrath of Khan']","['Paramount', 'Paramount Filmed Entertainment', 'Paramount Pictures Corporation']","['L.A', 'L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion']",film,production company,film production company,location of formation,city,300.0,15899.0,5379.0,the company that produced {},the location of formation of {},the location of formation of the company that produced Star Trek II: The Wrath of Khan is,True,True,False,False,False
34,19079,Q862197,P495,Q30,P85,Q44696,The Polar Express,United States of America,The Star-Spangled Banner,['Polar Express'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film,country of origin,country,anthem,musical work/composition,5.0,0.0,0.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of The Polar Express is,True,True,False,False,False
215,19154,Q207921,P86,Q153172,P27,Q41,Chariots of Fire,Vangelis,Greece,['Les Chariots de feu'],"['Evangelos Odysseas Papathanassiou', 'Vangelis O. Papathanassiou']","['🇬🇷', 'Ellada', 'Greek Republic', 'el', 'Hellas', 'Greek', 'Hellenic Republic', 'gr', 'GRE']",film,composer,human,country of citizenship,country,875.0,0.0,0.0,the composer of {},the country of citizenship of {},the country of citizenship of the composer of Chariots of Fire is,True,True,False,False,False
191,19277,Q274167,P272,Q126399,P159,Q39561,The Exorcist,Warner Bros.,Burbank,"['Exorcist', ""The Exorcist: Director's Cut""]","['Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers', 'WB', 'Warner Bros. Studios', 'Warner Bros. Pictures']","['Burbank, California', 'Burbank, CA']",film,production company,film production company,headquarters location,city,6282.0,1336.0,79.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced The Exorcist is,True,True,False,False,False
189,19299,Q221305,P272,Q159846,P740,Q65,Star Trek III: The Search for Spock,Paramount Pictures,Los Angeles,"['Star Trek', 'The Search for Spock', 'Star Trek 3', 'Search for Spock']","['Paramount', 'Paramount Filmed Entertainment', 'Paramount Pictures Corporation']","['L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion', 'L.A']",film,production company,film production company,location of formation,city,21396.0,1805.0,143.0,the company that produced {},the location of formation of {},the location of formation of the company that produced Star Trek III: The Search for Spock is,True,True,False,False,False
224,19350,Q19614711,P57,Q60100,P27,Q183,Independence Day: Resurgence,Roland Emmerich,Germany,"['IDR', 'ID4:2', 'Independence Day 2']",['Roland Emmerich'],"['BR Deutschland', 'BRD', 'Bundesrepublik Deutschland', 'de', 'DE', 'Deutschland', 'Federal Republic of Germany', 'GER', 'GFR']",film,director,human,country of citizenship,country,7357.0,353.0,107.0,the director of {},the country of citizenship of {},the country of citizenship of the director of Independence Day: Resurgence is,True,True,False,False,False
183,19771,Q29261993,P272,Q159846,P740,Q65,Mission: Impossible – Fallout,Paramount Pictures,Los Angeles,"['M:I 6 - Mission Impossible', 'M:I VI - Mission Impossible', 'MI 6 - Mission Impossible', 'MI 6 Fallout', 'MI Fallout', 'MI VI - Mission Impossible', 'MI VI Fallout', 'Mission Impossible - Fallout 3D', 'Mission Impossible 6', 'Mission Impossible 6 – Fallout', 'Mission Impossible 6 Fallout', 'Mission Impossible Fallout', 'Mission Impossible Six', 'Mission Impossible VI', 'Mission: Impossible - Fallout: An IMAX 3D Experience', 'Mission: Impossible - Fallout: The IMAX 2D Experience', 'Mission: Impossible -- Fallout', 'Mission: Impossible 6', 'Mission: Impossible 6 – Fallout', 'Mission: Impossible 6 Fallout', 'Mission: Impossible Fallout', 'Mission: Impossible VI']","['Paramount', 'Paramount Filmed Entertainment', 'Paramount Pictures Corporation']","['L.A', 'L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion']",film,production company,film production company,location of formation,city,140.0,47117.0,24833.0,the company that produced {},the location of formation of {},the location of formation of the company that produced Mission: Impossible – Fallout is,True,True,False,False,False
172,20216,Q232774,P272,Q159846,P740,Q65,Transformers: Dark of the Moon,Paramount Pictures,Los Angeles,['Transformers: Dark of the Moon 3D'],"['Paramount', 'Paramount Filmed Entertainment', 'Paramount Pictures Corporation']","['L.A', 'L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion']",film,production company,film production company,location of formation,city,480.0,0.0,15899.0,the company that produced {},the location of formation of {},the location of formation of the company that produced Transformers: Dark of the Moon is,True,True,False,False,False
39,20458,Q721158,P495,Q39,P38,Q25344,The Chorus,Switzerland,Swiss franc,"['Chorus', 'Les Choristes']","['Swiss', 'Swiss Confederation', 'CH', 'CHE', 'SUI', 'Confoederatio Helvetica']","['Franc', 'Chf', 'CHF (Swiss Franc)', 'Confœderatio Helvetica Franc', 'Franc suisse', 'Franco svizzero', 'S₣', 'Schweizer Franken', 'Swiss franco', 'Swiss francs', 'Swiss Frank', 'Swiss Franken']",film,country of origin,country,currency,currency,10658.0,3098.0,1326.0,the country of origin of {},the currency of {},the currency of the country of origin of The Chorus is,True,True,False,False,False
216,20630,Q322328,P175,Q193338,P26,Q913872,The Nightmare Before Christmas,Danny Elfman,Bridget Fonda,"[""Tim Burton's The Nightmare Before Christmas""]","['Daniel Robert Elfman', 'Daniel Elfman']","['Bridget Jane Fonda', 'Bridget Jane Fonda Elfman']",film,performer,human,spouse,human,22411.0,47117.0,10718.0,the performer of {},the spouse of {},the spouse of the performer of The Nightmare Before Christmas is,True,True,False,False,False
229,20692,Q182373,P86,Q131285,P264,Q7562453,Indiana Jones and the Kingdom of the Crystal Skull,John Williams,Sony Classical,['Indy IV'],"['Johnny Williams', 'John T. Williams', 'John Towner Williams']","['LC 06868', 'LC 6868', 'Sony Classical Records']",film,composer,human,record label,record label,26301.0,347.0,1181.0,the composer of {},the record label of {},the record label of the composer of Indiana Jones and the Kingdom of the Crystal Skull is,True,True,False,False,False
43,20889,Q1139794,P495,Q30,P85,Q44696,The 40-Year-Old Virgin,United States of America,The Star-Spangled Banner,['40-Year-Old Virgin'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film,country of origin,country,anthem,musical work/composition,14.0,11040.0,3312.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of The 40-Year-Old Virgin is,True,True,False,False,False
23,20891,Q7737199,P495,Q30,P85,Q44696,The Good Dinosaur,United States of America,The Star-Spangled Banner,"['Good Dinosaur', 'The Good Dinosaur 3D']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film,country of origin,country,anthem,musical work/composition,6112.0,10572.0,5469.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of The Good Dinosaur is,True,True,False,False,False
535,21319,Q14513321,P272,Q178824,P127,Q344341,Warcraft,Blizzard Entertainment,Activision Blizzard,['Warcraft: The Beginning'],"['Blizzard', 'Blizzard Entertainment Inc.', 'Blizzard Entertainment, Inc.', 'Silicon & Synapse']","['Activision Blizzard, Inc.', 'Activision|Blizzard']",film,production company,video game developer,owned by,public company,2837.0,398.0,47117.0,the company that produced {},the owner of {},the owner of the company that produced Warcraft is,True,True,False,False,False
178,21337,Q471842,P272,Q159846,P740,Q65,Star Trek IV: The Voyage Home,Paramount Pictures,Los Angeles,"['Star Trek 4', 'Star Trek IV', 'The Voyage Home']","['Paramount', 'Paramount Filmed Entertainment', 'Paramount Pictures Corporation']","['L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion', 'L.A']",film,production company,film production company,location of formation,city,1016.0,50.0,5632.0,the company that produced {},the location of formation of {},the location of formation of the company that produced Star Trek IV: The Voyage Home is,True,True,False,False,False
175,21975,Q208632,P272,Q186941,P127,Q822314,It Happened One Night,Columbia Pictures,Sony Pictures,['Night Bus'],"['Columbia Pictures Corporation', 'Columbia Pictures Entertainment', 'Columbia Pictures Industries, Inc.', 'CPII']","['SPE', 'Columbia Pictures Entertainment, Inc.', 'Sony Pictures Entertainment Inc.', 'Sony Pictures Entertainment, Inc.']",film,production company,film production company,owned by,film production company,21396.0,1602.0,215.0,the company that produced {},the owner of {},the owner of the company that produced It Happened One Night is,True,True,False,False,False
228,22072,Q323472,P162,Q164119,P27,Q30,The Fighter,Mark Wahlberg,United States of America,['Fighter'],"['Mark Robert', 'Mark Robert Michael Wahlberg', 'Marky Mark', 'Michael Wahlberg']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film,producer,human,country of citizenship,country,3990.0,4.0,4.0,the producer of {},the country of citizenship of {},the country of citizenship of the producer of The Fighter is,True,True,False,False,False
176,22280,Q21168538,P272,Q159846,P740,Q65,Jack Reacher: Never Go Back,Paramount Pictures,Los Angeles,"['Jack Reacher: Never Go Back The IMAX 2D Experience', 'Jack Reacher: Never Look Back']","['Paramount', 'Paramount Filmed Entertainment', 'Paramount Pictures Corporation']","['L.A', 'L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion']",film,production company,film production company,location of formation,city,564.0,23908.0,1439.0,the company that produced {},the location of formation of {},the location of formation of the company that produced Jack Reacher: Never Go Back is,True,True,False,False,False
392,24421,Q3511885,P127,Q9396,P159,Q586,T-Mobile US,Deutsche Telekom,Bonn,"['T-Mobile', 'T Mobile (United States)', 'VoiceStream Wireless', 'T-Mobile USA, Inc. (Bellevue, WA)']","['Deutsche Telekom AG', 'DT', 'DTAG', 'German Telecom', 'Telekom']","['Bonn, Germany', 'Bonn, West Germany', 'Federal City of Bonn']",public company,owned by,public company,headquarters location,city,4533.0,47117.0,24833.0,the owner of {},the headquarters location of {},the headquarters location of the owner of T-Mobile US is,True,True,False,False,False
10,24757,Q32141,P159,Q8646,P85,Q156136,Cathay Pacific,Hong Kong,March of the Volunteers,"['Cathay', 'Cathay Pacific Airlines Limited', 'CPA', 'CX', 'Cathay Pacific Airlines']","['HKG', 'HK', 'Hongkong', 'hk', '🇭🇰', 'China Hong Kong', 'HKSAR', 'Hong Kong SAR', 'Hong Kong SAR, China', 'Hong Kong Special Administrative Region', 'Hong Kong, China', 'xiang gang']","['Yìyǒngjūn Jìnxíngqǔ', 'National anthem of China']",public company,headquarters location,city,anthem,musical work/composition,11657.0,9676.0,4.0,the headquarters location of {},the national anthem of {},the national anthem of the headquarters location of Cathay Pacific is,True,True,False,False,False
195,24951,Q35339,P112,Q44430,P26,Q233905,WWE,Vince McMahon,Linda McMahon,"['WWF', 'World Wrestling Federation', 'Titan Sports, Inc.', 'World Wrestling Entertainment', 'WWE, Inc.']","['Mr McMahon', 'Mr Vince McMahon', 'Mr. McMahon', 'Mr. Vince McMahon', 'Mr.McMahon', 'Mr.Vince McMahon', 'The Genetic Jackhammer', 'Vincent K McMahon', 'Vincent K. McMahon', 'Vincent Kennedy ""Vince"" McMahon', 'Vincent Kennedy McMahon', 'Vincent Kennedy McMahon, Jr.']","['Linda Marie Edwards-McMahon', 'Linda Marie McMahon', 'Linda Van Goh']",public company,founded by,human,spouse,human,1496.0,3058.0,23908.0,the founder of {},the spouse of {},the spouse of the founder of WWE is,True,True,False,False,False
241,25419,Q17460900,P169,Q44870909,P27,Q148,Zoom Video Communications,Eric S. Yuan,People's Republic of China,"['Zoom Communications', 'Zoom Video', 'Zoom Video Communications, Inc.', 'zoom.us']","['Eric Subrah Yuan', 'Eric Yuan']","['China', 'China PR', 'CHN', 'cn', 'CN', '🇨🇳', 'Mainland China', 'Chinese', 'PR China', 'PRC', 'RPC', 'Red China', 'Communist China', 'The PRC']",public company,chief executive officer,human,country of citizenship,country,987.0,23908.0,3981.0,the chief executive officer of {},the country of citizenship of {},the country of citizenship of the chief executive officer of Zoom Video Communications is,True,True,False,False,False
15,25494,Q1479375,P740,Q8646,P85,Q156136,MTR Corporation Limited,Hong Kong,March of the Volunteers,"['MTR', 'MTRC', 'MTR Corporation', 'MTRCL']","['China Hong Kong', 'HKSAR', 'Hong Kong SAR', 'Hong Kong SAR, China', 'Hong Kong Special Administrative Region', 'Hong Kong, China', 'xiang gang', 'HKG', 'HK', 'Hongkong', 'hk', '🇭🇰']","['Yìyǒngjūn Jìnxíngqǔ', 'National anthem of China']",public company,location of formation,city,anthem,musical work/composition,976.0,12.0,8.0,the location of formation of {},the national anthem of {},the national anthem of the location of formation of MTR Corporation Limited is,True,True,False,False,False
374,25814,Q864889,P178,Q2283,P112,Q5284,OneDrive,Microsoft,Bill Gates,"['Microsoft OneDrive', 'Microsoft SkyDrive', 'Windows Live Folders', 'Windows Live SkyDrive']","['MS', 'Micro-Soft', 'Microsoft Corp.', 'Microsoft Corporation', 'MSFT', 'MICROSOFT TECHNOLOGY LICENSING, LLC (Redmond, WA)']","['William Gates', 'William H. Gates', 'William H. Gates III', 'William Henry ""Bill"" Gates III', 'William Henry Gates III', 'William Henry, III Gates']",online service,developer,public company,founded by,human,7357.0,1134.0,85.0,the developer of {},the founder of {},the founder of the developer of OneDrive is,True,True,False,False,False
407,25819,Q864889,P127,Q2283,P127,Q5284,OneDrive,Microsoft,Bill Gates,"['Microsoft OneDrive', 'Microsoft SkyDrive', 'Windows Live Folders', 'Windows Live SkyDrive']","['MS', 'Micro-Soft', 'Microsoft Corp.', 'Microsoft Corporation', 'MSFT', 'MICROSOFT TECHNOLOGY LICENSING, LLC (Redmond, WA)']","['William Gates', 'William H. Gates', 'William H. Gates III', 'William Henry ""Bill"" Gates III', 'William Henry Gates III', 'William Henry, III Gates']",online service,owned by,public company,owned by,human,5878.0,0.0,23908.0,the owner of {},the owner of {},the owner of the owner of OneDrive is,True,True,False,False,False
366,25820,Q170073,P178,Q2283,P127,Q5284,Xbox network,Microsoft,Bill Gates,"['XBL', 'Xbox Live']","['MS', 'Micro-Soft', 'Microsoft Corp.', 'Microsoft Corporation', 'MSFT', 'MICROSOFT TECHNOLOGY LICENSING, LLC (Redmond, WA)']","['William Gates', 'William H. Gates', 'William H. Gates III', 'William Henry ""Bill"" Gates III', 'William Henry Gates III', 'William Henry, III Gates']",online service,developer,public company,owned by,human,561.0,0.0,5040.0,the developer of {},the owner of {},the owner of the developer of Xbox network is,True,True,False,False,False
363,25835,Q230051,P127,Q3884,P112,Q312556,Alexa Internet,Amazon,Jeff Bezos,"['Alexa', 'Alexa Internet, Inc.', 'alexa.com']","['Amazon.com, Inc.', 'Amazon.Inc']","['Jeff Jorgensen', 'Jeffrey Bezos', 'Jeffrey Jorgensen', 'Jeffrey Preston Bezos', 'Jeffrey Preston Jorgensen']",online service,owned by,public company,founded by,human,1496.0,23908.0,11158.0,the owner of {},the founder of {},the founder of the owner of Alexa Internet is,True,True,False,False,False
362,25902,Q844446,P178,Q312,P112,Q19837,MobileMe,Apple,Steve Jobs,"['.Mac', 'iTools', 'me.com', 'iCloud']","['AAPL', 'Apple Computer Inc', 'Apple Computer Inc.', 'Apple Computer Incorporated', 'Apple Computer, Inc.', 'Apple Inc.', 'Apple Incorporated', 'Apple, Inc', 'Apple Inc. (Cupertino, CA)']","['Abdul Lateef Jandali', 'Steven Jobs', 'Steven Paul Jobs']",online service,developer,public company,founded by,human,12151.0,47117.0,24833.0,the developer of {},the founder of {},the founder of the developer of MobileMe is,True,True,False,False,False
391,25909,Q383295,P178,Q2283,P112,Q5284,Windows Update,Microsoft,Bill Gates,['Microsoft Windows Update'],"['MS', 'Micro-Soft', 'Microsoft Corp.', 'Microsoft Corporation', 'MSFT', 'MICROSOFT TECHNOLOGY LICENSING, LLC (Redmond, WA)']","['William Gates', 'William H. Gates', 'William H. Gates III', 'William Henry ""Bill"" Gates III', 'William Henry Gates III', 'William Henry, III Gates']",online service,developer,public company,founded by,human,3193.0,47117.0,10842.0,the developer of {},the founder of {},the founder of the developer of Windows Update is,True,True,False,False,False
379,25918,Q30943865,P123,Q8093,P740,Q17,Nintendo Switch Online,Nintendo,Japan,"['NSO', 'Nintendo Online', 'NS Online', 'Switch Online']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",online service,publisher,public company,location of formation,country,1330.0,11040.0,3312.0,the publisher of {},the location of formation of {},the location of formation of the publisher of Nintendo Switch Online is,True,True,False,False,False
390,25920,Q30943865,P178,Q8093,P740,Q17,Nintendo Switch Online,Nintendo,Japan,"['NSO', 'Nintendo Online', 'NS Online', 'Switch Online']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",online service,developer,public company,location of formation,country,80.0,11381.0,1283.0,the developer of {},the location of formation of {},the location of formation of the developer of Nintendo Switch Online is,True,True,False,False,False
384,25976,Q24063850,P127,Q2283,P127,Q5284,.NET My Services,Microsoft,Bill Gates,"['HailStorm', 'Microsoft HailStorm']","['MS', 'Micro-Soft', 'Microsoft Corp.', 'Microsoft Corporation', 'MSFT', 'MICROSOFT TECHNOLOGY LICENSING, LLC (Redmond, WA)']","['William H. Gates', 'William H. Gates III', 'William Henry ""Bill"" Gates III', 'William Henry Gates III', 'William Henry, III Gates', 'William Gates']",online service,owned by,public company,owned by,human,1416.0,16636.0,1649.0,the owner of {},the owner of {},the owner of the owner of .NET My Services is,True,True,False,False,False
502,26030,Q18515944,P123,Q178824,P127,Q344341,Overwatch,Blizzard Entertainment,Activision Blizzard,['OW'],"['Blizzard', 'Blizzard Entertainment Inc.', 'Blizzard Entertainment, Inc.', 'Silicon & Synapse']","['Activision Blizzard, Inc.', 'Activision|Blizzard']",video game,publisher,video game developer,owned by,public company,34189.0,810.0,11158.0,the publisher of {},the owner of {},the owner of the publisher of Overwatch is,True,True,False,False,False
505,26093,Q18515944,P178,Q178824,P127,Q344341,Overwatch,Blizzard Entertainment,Activision Blizzard,['OW'],"['Blizzard', 'Blizzard Entertainment Inc.', 'Blizzard Entertainment, Inc.', 'Silicon & Synapse']","['Activision Blizzard, Inc.', 'Activision|Blizzard']",video game,developer,video game developer,owned by,public company,1241.0,4188.0,328.0,the developer of {},the owner of {},the owner of the developer of Overwatch is,True,True,False,False,False
489,26136,Q223341,P123,Q1060165,P740,Q65,League of Legends,Riot Games,Los Angeles,"['League', 'LoL']",['Riot Games Ltd.'],"['L.A', 'L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion']",video game,publisher,video game developer,location of formation,city,5819.0,4113.0,47117.0,the publisher of {},the location of formation of {},the location of formation of the publisher of League of Legends is,True,True,False,False,False
520,26379,Q193581,P123,Q193559,P112,Q347418,Half-Life 2,Valve Corporation,Gabe Newell,"['Half-Life II', 'HL2', 'Half Life 2']","['Valve, LLC', 'Valve', 'VALVe', 'Valve Corp.', 'Valve Software', 'Valve, L.L.C.']","['Gabe Logan Newell', 'Gaben', 'GabeN', 'Lord Gaben']",video game,publisher,video game developer,founded by,human,13929.0,0.0,0.0,the publisher of {},the founder of {},the founder of the publisher of Half-Life 2 is,True,True,False,False,False
518,26439,Q864177,P123,Q1933462,P159,Q24826,Lemmings,SCE Studio Liverpool,Liverpool,['The Lemmings'],"['Psygnosis', 'Studio Liverpool']","['City of Liverpool', 'Liverpool, England', 'Liverpool, Merseyside', 'Liverpool, UK']",video game,publisher,video game developer,headquarters location,city,847.0,348.0,14137.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Lemmings is,True,True,False,False,False
494,26672,Q472909,P123,Q193559,P169,Q347418,Left 4 Dead 2,Valve Corporation,Gabe Newell,['L4D2'],"['Valve', 'VALVe', 'Valve Corp.', 'Valve Software', 'Valve, L.L.C.', 'Valve, LLC']","['Gabe Logan Newell', 'Gaben', 'GabeN', 'Lord Gaben']",video game,publisher,video game developer,chief executive officer,human,5819.0,1336.0,450.0,the publisher of {},the chief executive officer of {},the chief executive officer of the publisher of Left 4 Dead 2 is,True,True,False,False,False
516,26813,Q472909,P178,Q193559,P112,Q347418,Left 4 Dead 2,Valve Corporation,Gabe Newell,['L4D2'],"['Valve', 'VALVe', 'Valve Corp.', 'Valve Software', 'Valve, L.L.C.', 'Valve, LLC']","['Gabe Logan Newell', 'Gaben', 'GabeN', 'Lord Gaben']",video game,developer,video game developer,founded by,human,6951.0,910.0,24.0,the developer of {},the founder of {},the founder of the developer of Left 4 Dead 2 is,True,True,False,False,False
487,26814,Q472909,P178,Q193559,P159,Q214164,Left 4 Dead 2,Valve Corporation,Bellevue,['L4D2'],"['Valve', 'VALVe', 'Valve Corp.', 'Valve Software', 'Valve, L.L.C.', 'Valve, LLC']","['Bellevue, WA', 'Bellevue, Washington', 'City of Bellevue']",video game,developer,video game developer,headquarters location,city,1847.0,37.0,0.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Left 4 Dead 2 is,True,True,False,False,False
376,26945,Q11168,P123,Q8093,P740,Q17,Super Mario Bros.,Nintendo,Japan,"['SMB', 'SMB1', 'SMB 1', 'SMB.', 'SMB. 1', 'Super Mario Bros. 1', 'Super Mario Brothers']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['Iapan', 'Iapon', 'Land of Rising Sun', '🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan']",video game,publisher,public company,location of formation,country,3718.0,47117.0,10842.0,the publisher of {},the location of formation of {},the location of formation of the publisher of Super Mario Bros. is,True,True,False,False,False
498,26966,Q20737889,P123,Q94937,P127,Q94933,Mafia III,2K Games,Take-Two Interactive,['Mafia 3'],['2K'],"['T2', 'Take-Two', 'Take-Two Interactive Software', 'Take-Two Interactive Software, Inc.', 'Take2']",video game,publisher,video game developer,owned by,video game developer,80.0,11381.0,1283.0,the publisher of {},the owner of {},the owner of the publisher of Mafia III is,True,True,False,False,False
67,26998,Q1166232,P495,Q17,P36,Q1490,Dark Souls,Japan,Tokyo,"['DS1', 'Dark Souls 1', 'Dark Souls: Prepare to Die Edition']","['Iapan', 'Iapon', 'Land of Rising Sun', '🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,country of origin,country,capital,city,12151.0,1201.0,6.0,the country of origin of {},the capital of {},the capital of the country of origin of Dark Souls is,True,True,False,False,False
511,27129,Q771541,P178,Q193559,P112,Q347418,Dota 2,Valve Corporation,Gabe Newell,"['DOTA2', 'Defense of the Ancients 2', 'DotA 2']","['Valve', 'VALVe', 'Valve Corp.', 'Valve Software', 'Valve, L.L.C.', 'Valve, LLC']","['Gabe Logan Newell', 'Gaben', 'GabeN', 'Lord Gaben']",video game,developer,video game developer,founded by,human,2536.0,283.0,118.0,the developer of {},the founder of {},the founder of the developer of Dota 2 is,True,True,False,False,False
